name,x,y,z,w,h
sb66,9.929896486785813,168.80824027535883,0,67.00000000000016,60.999999999999865
sb77,139.0185508150014,367.4061700110751,0,66.00000000000013,56.99999999999988
sb68,258.17730865643114,86.05910288547705,0,51.999999999999986,63.000000000000014
sb21,175.42817126654936,264.79723964762167,0,64.0,50.0
sb65,6.619930991190542,86.05910288547705,0,56.99999999999992,56.000000000000085
sb44,291.27696361238384,152.25841279738248,0,65.00000000000011,46.99999999999992
sb17,278.0371016300028,13.239861982381084,0,44.00000000000001,65.99999999999999
sb39,79.4391718942865,172.1182057709541,0,51.99999999999999,55.00000000000002
sb13,347.5463770375035,364.0962045154798,0,48.00000000000001,56.999999999999986
sb96,211.83779171809735,139.0185508150014,0,40.0,66.00000000000001
sb36,251.5573776652406,158.878343788573,0,39.0,67.0
sb18,26.47972396476217,211.83779171809735,1,47.999999999999986,51.00000000000001
sb94,109.22886135464394,317.756687577146,1,40.99999999999999,59.00000000000001
sb64,109.22886135464394,125.7786888326203,0,49.99999999999994,47.00000000000006
sb32,29.78968946035744,254.86734316083587,0,42.99999999999999,53.0
sb26,145.63848180619192,208.52782622250209,1,55.00000000000001,40.00000000000001
sb51,238.31751568285952,29.78968946035744,0,38.00000000000001,56.999999999999986
sb50,205.21786072690682,205.21786072690682,1,67.0,32.0
sb86,248.24741216964534,228.3876191960737,0,55.999999999999936,37.00000000000004
sb5,251.5573776652406,69.5092754075007,1,39.00000000000001,48.99999999999999
sb55,311.1367565859555,89.36906838107232,0,33.99999999999999,56.0
sb91,172.1182057709541,102.60893036345341,0,56.00000000000006,32.99999999999998
sb70,314.4467220815508,244.93744667405005,1,42.0,42.0
sb67,327.68658406393183,39.71958594714325,0,44.0,40.0
sb22,162.18830928416827,155.56837829297774,0,49.00000000000007,33.99999999999994
sb27,344.2364115419082,297.8968946035744,1,25.00000000000001,64.99999999999996
sb74,99.29896486785813,244.93744667405005,0,38.00000000000001,42.0
sb48,6.619930991190542,228.3876191960737,0,56.99999999999999,27.000000000000014
sb41,221.76768820488317,314.4467220815508,0,27.0,54.999999999999986
sb34,129.08865432821557,59.57937892071488,0,27.000000000000004,54.00000000000001
sb69,33.09965495595271,311.1367565859555,1,54.00000000000001,27.000000000000004
sb98,304.51682559476495,201.90789523131153,0,21.99999999999999,62.000000000000036
sb38,258.17730865643114,350.8563425330987,0,23.000000000000014,56.99999999999998
sb37,367.4061700110751,307.8267910903602,1,19.999999999999993,60.00000000000004
sb35,39.71958594714325,350.8563425330987,0,31.000000000000007,37.999999999999986
sb62,357.4762735242893,125.7786888326203,0,60.00000000000005,18.999999999999986
sb54,400.5058249670278,271.41717063881225,0,18.000000000000007,60.999999999999964
sb45,125.7786888326203,380.6460319934562,1,23.000000000000004,43.99999999999998
sb23,387.2659629846467,297.8968946035744,1,19.99999999999999,49.00000000000003
sb80,307.8267910903602,294.58692910797913,0,15.999999999999995,58.00000000000003
sb60,330.9965495595271,241.6274811784548,0,40.000000000000014,22.999999999999993
sb31,274.7271361344075,119.15875784142976,1,25.999999999999996,34.0
sb46,307.8267910903602,218.45772270928788,1,38.99999999999997,22.000000000000018
sb57,66.19930991190542,354.166308028694,1,17.99999999999999,47.000000000000014
sb40,370.71613550667035,125.7786888326203,1,26.000000000000004,29.000000000000004
sb6,330.9965495595271,76.12920639869124,1,39.999999999999986,18.00000000000001
sb9,340.92644604631295,374.02610100226565,1,15.999999999999993,41.00000000000002
sb4,102.60893036345341,287.9669981167886,0,28.99999999999996,19.000000000000025
sb75,304.51682559476495,62.88934441631015,1,19.00000000000001,27.999999999999996
sb92,95.98899937226287,99.29896486785813,1,25.999999999999993,15.999999999999996
sb73,284.6570326211933,152.25841279738248,1,61.00000000000001,67.0
sb72,281.347067125598,321.0666530727413,1,61.0,61.0
sb42,6.619930991190542,162.18830928416827,1,62.00000000000007,52.99999999999992
sb99,360.78623901988453,231.69758469166896,1,48.99999999999999,66.00000000000003
sb8,43.02955144273852,99.29896486785813,1,50.0,61.999999999999986
sb15,350.8563425330987,155.56837829297774,1,58.999999999999886,52.000000000000114
